"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"31GN6YMHMWFV8DVSYV4GWF5B5V0SWQ","37D300AOKUPRVL0O6GBTL43VK4YIDZ","Score computer generated poetry","Review a series of poems and score their quality","survey, reading","$2.00","Thu Jan 13 17:30:53 PST 2022","104","BatchId:4648358;OriginalHitTemplateId:920937340;","3600","432000","Sun Jan 16 13:49:35 PST 2022","","","337RC3OW0DPXBVYREE7LNA4QSS9VLP","AONSG5WOC3OX0","Submitted","Thu Jan 13 17:31:17 PST 2022","Thu Jan 13 18:07:18 PST 2022","Tue Jan 18 18:07:18 PST 2022","","","","2161","0% (0/0)","0% (0/0)","0% (0/0)","59829"
"31GN6YMHMWFV8DVSYV4GWF5B5V0SWQ","37D300AOKUPRVL0O6GBTL43VK4YIDZ","Score computer generated poetry","Review a series of poems and score their quality","survey, reading","$2.00","Thu Jan 13 17:30:53 PST 2022","104","BatchId:4648358;OriginalHitTemplateId:920937340;","3600","432000","Sun Jan 16 13:49:35 PST 2022","","","33IZTU6J89OCJXYCY254NHF60YDXSY","A1WFXV9JOE2EEY","Submitted","Thu Jan 13 20:37:21 PST 2022","Thu Jan 13 21:02:39 PST 2022","Tue Jan 18 21:02:39 PST 2022","","","","1518","0% (0/0)","0% (0/0)","0% (0/0)","56873"
"31GN6YMHMWFV8DVSYV4GWF5B5V0SWQ","37D300AOKUPRVL0O6GBTL43VK4YIDZ","Score computer generated poetry","Review a series of poems and score their quality","survey, reading","$2.00","Thu Jan 13 17:30:53 PST 2022","104","BatchId:4648358;OriginalHitTemplateId:920937340;","3600","432000","Sun Jan 16 13:49:35 PST 2022","","","33LKR6A5KM758WQYG9PN2D7RX1OT11","A1NZFJHVJ9CNTO","Submitted","Thu Jan 13 17:31:07 PST 2022","Thu Jan 13 17:49:52 PST 2022","Tue Jan 18 17:49:52 PST 2022","","","","1125","0% (0/0)","0% (0/0)","0% (0/0)","35716"
"31GN6YMHMWFV8DVSYV4GWF5B5V0SWQ","37D300AOKUPRVL0O6GBTL43VK4YIDZ","Score computer generated poetry","Review a series of poems and score their quality","survey, reading","$2.00","Thu Jan 13 17:30:53 PST 2022","104","BatchId:4648358;OriginalHitTemplateId:920937340;","3600","432000","Sun Jan 16 13:49:35 PST 2022","","","34QN5IT0T7EM3NDSHSASXCSUEWY08H","ARTA4QQMVTHN2","Submitted","Thu Jan 13 17:30:56 PST 2022","Thu Jan 13 18:04:33 PST 2022","Tue Jan 18 18:04:33 PST 2022","","","","2017","0% (0/0)","0% (0/0)","0% (0/0)","52520"
"31GN6YMHMWFV8DVSYV4GWF5B5V0SWQ","37D300AOKUPRVL0O6GBTL43VK4YIDZ","Score computer generated poetry","Review a series of poems and score their quality","survey, reading","$2.00","Thu Jan 13 17:30:53 PST 2022","104","BatchId:4648358;OriginalHitTemplateId:920937340;","3600","432000","Sun Jan 16 13:49:35 PST 2022","","","34QN5IT0T7EM3NDSHSASXCSUEXK80D","A2OEKBQ1PYZ8IT","Submitted","Thu Jan 13 20:33:25 PST 2022","Thu Jan 13 21:24:20 PST 2022","Tue Jan 18 21:24:20 PST 2022","","","","3055","0% (0/0)","0% (0/0)","0% (0/0)","37803"
"31GN6YMHMWFV8DVSYV4GWF5B5V0SWQ","37D300AOKUPRVL0O6GBTL43VK4YIDZ","Score computer generated poetry","Review a series of poems and score their quality","survey, reading","$2.00","Thu Jan 13 17:30:53 PST 2022","104","BatchId:4648358;OriginalHitTemplateId:920937340;","3600","432000","Sun Jan 16 13:49:35 PST 2022","","","34S9DKFK7BC43PWHV2AK71C9F4BNYS","A2DFB2H2IKF28G","Submitted","Thu Jan 13 17:31:06 PST 2022","Thu Jan 13 17:52:02 PST 2022","Tue Jan 18 17:52:02 PST 2022","","","","1256","0% (0/0)","0% (0/0)","0% (0/0)","74595"
"31GN6YMHMWFV8DVSYV4GWF5B5V0SWQ","37D300AOKUPRVL0O6GBTL43VK4YIDZ","Score computer generated poetry","Review a series of poems and score their quality","survey, reading","$2.00","Thu Jan 13 17:30:53 PST 2022","104","BatchId:4648358;OriginalHitTemplateId:920937340;","3600","432000","Sun Jan 16 13:49:35 PST 2022","","","36AHBNMV1ZZVHD5468WHBW0F109YDL","A2TGBVF6GW6ENP","Submitted","Thu Jan 13 17:39:51 PST 2022","Thu Jan 13 18:36:19 PST 2022","Tue Jan 18 18:36:19 PST 2022","","","","3388","0% (0/0)","0% (0/0)","0% (0/0)","66795"
"31GN6YMHMWFV8DVSYV4GWF5B5V0SWQ","37D300AOKUPRVL0O6GBTL43VK4YIDZ","Score computer generated poetry","Review a series of poems and score their quality","survey, reading","$2.00","Thu Jan 13 17:30:53 PST 2022","104","BatchId:4648358;OriginalHitTemplateId:920937340;","3600","432000","Sun Jan 16 13:49:35 PST 2022","","","36ZN444YTZL0VAHOSZOU02IQFVIIOW","ATKD2VNN90SZS","Submitted","Thu Jan 13 18:15:43 PST 2022","Thu Jan 13 18:22:46 PST 2022","Tue Jan 18 18:22:46 PST 2022","","","","423","0% (0/0)","0% (0/0)","0% (0/0)","32775"
"31GN6YMHMWFV8DVSYV4GWF5B5V0SWQ","37D300AOKUPRVL0O6GBTL43VK4YIDZ","Score computer generated poetry","Review a series of poems and score their quality","survey, reading","$2.00","Thu Jan 13 17:30:53 PST 2022","104","BatchId:4648358;OriginalHitTemplateId:920937340;","3600","432000","Sun Jan 16 13:49:35 PST 2022","","","373ERPL3YWVT11PFE34284P41ZWTRB","A2C4FUBMQR2JP8","Submitted","Thu Jan 13 19:32:59 PST 2022","Thu Jan 13 19:48:25 PST 2022","Tue Jan 18 19:48:25 PST 2022","","","","926","0% (0/0)","0% (0/0)","0% (0/0)","53759"
"31GN6YMHMWFV8DVSYV4GWF5B5V0SWQ","37D300AOKUPRVL0O6GBTL43VK4YIDZ","Score computer generated poetry","Review a series of poems and score their quality","survey, reading","$2.00","Thu Jan 13 17:30:53 PST 2022","104","BatchId:4648358;OriginalHitTemplateId:920937340;","3600","432000","Sun Jan 16 13:49:35 PST 2022","","","378XPAWRUK0BT6NNIGJCZ7YLQEEIAX","A28V5VHC1DXP2S","Submitted","Thu Jan 13 17:42:05 PST 2022","Thu Jan 13 18:06:03 PST 2022","Tue Jan 18 18:06:03 PST 2022","","","","1438","0% (0/0)","0% (0/0)","0% (0/0)","13949"
"31GN6YMHMWFV8DVSYV4GWF5B5V0SWQ","37D300AOKUPRVL0O6GBTL43VK4YIDZ","Score computer generated poetry","Review a series of poems and score their quality","survey, reading","$2.00","Thu Jan 13 17:30:53 PST 2022","104","BatchId:4648358;OriginalHitTemplateId:920937340;","3600","432000","Sun Jan 16 13:49:35 PST 2022","","","37M28K1J0Y07OH7T0Y4CB8DL3T3JAA","A1XISPF7D72BAL","Submitted","Thu Jan 13 17:38:19 PST 2022","Thu Jan 13 18:24:08 PST 2022","Tue Jan 18 18:24:08 PST 2022","","","","2749","0% (0/0)","0% (0/0)","0% (0/0)","57504"
"31GN6YMHMWFV8DVSYV4GWF5B5V0SWQ","37D300AOKUPRVL0O6GBTL43VK4YIDZ","Score computer generated poetry","Review a series of poems and score their quality","survey, reading","$2.00","Thu Jan 13 17:30:53 PST 2022","104","BatchId:4648358;OriginalHitTemplateId:920937340;","3600","432000","Sun Jan 16 13:49:35 PST 2022","","","37TRT2X24YEC7RCL6C486JXRLBOJB5","AISOY7VBQC8FS","Submitted","Thu Jan 13 17:51:39 PST 2022","Thu Jan 13 18:08:59 PST 2022","Tue Jan 18 18:08:59 PST 2022","","","","1040","0% (0/0)","0% (0/0)","0% (0/0)","22467"
"31GN6YMHMWFV8DVSYV4GWF5B5V0SWQ","37D300AOKUPRVL0O6GBTL43VK4YIDZ","Score computer generated poetry","Review a series of poems and score their quality","survey, reading","$2.00","Thu Jan 13 17:30:53 PST 2022","104","BatchId:4648358;OriginalHitTemplateId:920937340;","3600","432000","Sun Jan 16 13:49:35 PST 2022","","","37UEWGM5H1VSSHD6CKKS2Y699GRR1M","A38J53OUX97ZIJ","Submitted","Thu Jan 13 18:31:38 PST 2022","Thu Jan 13 18:49:13 PST 2022","Tue Jan 18 18:49:13 PST 2022","","","","1055","0% (0/0)","0% (0/0)","0% (0/0)","50949"
"31GN6YMHMWFV8DVSYV4GWF5B5V0SWQ","37D300AOKUPRVL0O6GBTL43VK4YIDZ","Score computer generated poetry","Review a series of poems and score their quality","survey, reading","$2.00","Thu Jan 13 17:30:53 PST 2022","104","BatchId:4648358;OriginalHitTemplateId:920937340;","3600","432000","Sun Jan 16 13:49:35 PST 2022","","","37WLF8U1WXD1CZ18S6NCWIBCMZMK6T","A7CZIEVUW0V2O","Submitted","Thu Jan 13 18:31:59 PST 2022","Thu Jan 13 18:52:59 PST 2022","Tue Jan 18 18:52:59 PST 2022","","","","1260","0% (0/0)","0% (0/0)","0% (0/0)","49885"
"31GN6YMHMWFV8DVSYV4GWF5B5V0SWQ","37D300AOKUPRVL0O6GBTL43VK4YIDZ","Score computer generated poetry","Review a series of poems and score their quality","survey, reading","$2.00","Thu Jan 13 17:30:53 PST 2022","104","BatchId:4648358;OriginalHitTemplateId:920937340;","3600","432000","Sun Jan 16 13:49:35 PST 2022","","","37XITHEIS4WCFKN4SH9CJUP0DDIRCC","A30R9ABXS4EX2O","Submitted","Thu Jan 13 17:49:16 PST 2022","Thu Jan 13 18:02:35 PST 2022","Tue Jan 18 18:02:35 PST 2022","","","","799","0% (0/0)","0% (0/0)","0% (0/0)","52308"
"31GN6YMHMWFV8DVSYV4GWF5B5V0SWQ","37D300AOKUPRVL0O6GBTL43VK4YIDZ","Score computer generated poetry","Review a series of poems and score their quality","survey, reading","$2.00","Thu Jan 13 17:30:53 PST 2022","104","BatchId:4648358;OriginalHitTemplateId:920937340;","3600","432000","Sun Jan 16 13:49:35 PST 2022","","","39O5D9O871FKWI22HR8G1WMK7Z33CL","A30P0G1FV5311B","Submitted","Thu Jan 13 18:31:38 PST 2022","Thu Jan 13 18:52:12 PST 2022","Tue Jan 18 18:52:12 PST 2022","","","","1234","0% (0/0)","0% (0/0)","0% (0/0)","49885"
"31GN6YMHMWFV8DVSYV4GWF5B5V0SWQ","37D300AOKUPRVL0O6GBTL43VK4YIDZ","Score computer generated poetry","Review a series of poems and score their quality","survey, reading","$2.00","Thu Jan 13 17:30:53 PST 2022","104","BatchId:4648358;OriginalHitTemplateId:920937340;","3600","432000","Sun Jan 16 13:49:35 PST 2022","","","3A0EX8ZRNGB22G7KSC5BG6CFYFXYBE","A2H0EUFCRG1C6E","Submitted","Thu Jan 13 18:31:28 PST 2022","Thu Jan 13 19:06:59 PST 2022","Tue Jan 18 19:06:59 PST 2022","","","","2131","0% (0/0)","0% (0/0)","0% (0/0)","68105"
"31GN6YMHMWFV8DVSYV4GWF5B5V0SWQ","37D300AOKUPRVL0O6GBTL43VK4YIDZ","Score computer generated poetry","Review a series of poems and score their quality","survey, reading","$2.00","Thu Jan 13 17:30:53 PST 2022","104","BatchId:4648358;OriginalHitTemplateId:920937340;","3600","432000","Sun Jan 16 13:49:35 PST 2022","","","3AAPLD8UCK4GC7BCIYS8U0NYEQKTH0","A3UWPQMWIYK603","Submitted","Thu Jan 13 17:36:15 PST 2022","Thu Jan 13 17:43:03 PST 2022","Tue Jan 18 17:43:03 PST 2022","","","","408","0% (0/0)","0% (0/0)","0% (0/0)","80328"
"31GN6YMHMWFV8DVSYV4GWF5B5V0SWQ","37D300AOKUPRVL0O6GBTL43VK4YIDZ","Score computer generated poetry","Review a series of poems and score their quality","survey, reading","$2.00","Thu Jan 13 17:30:53 PST 2022","104","BatchId:4648358;OriginalHitTemplateId:920937340;","3600","432000","Sun Jan 16 13:49:35 PST 2022","","","3ATPCQ38JGXXJ62SMY5FLVS9GXCYAJ","A36IQHMJAMOWCO","Submitted","Thu Jan 13 17:31:07 PST 2022","Thu Jan 13 18:08:55 PST 2022","Tue Jan 18 18:08:55 PST 2022","","","","2268","0% (0/0)","0% (0/0)","0% (0/0)","57105"
"31GN6YMHMWFV8DVSYV4GWF5B5V0SWQ","37D300AOKUPRVL0O6GBTL43VK4YIDZ","Score computer generated poetry","Review a series of poems and score their quality","survey, reading","$2.00","Thu Jan 13 17:30:53 PST 2022","104","BatchId:4648358;OriginalHitTemplateId:920937340;","3600","432000","Sun Jan 16 13:49:35 PST 2022","","","3ATTHHXXWIBNPJVGTQBQJF9JRZWXIP","A33PY17224T6QB","Submitted","Thu Jan 13 18:31:59 PST 2022","Thu Jan 13 19:30:28 PST 2022","Tue Jan 18 19:30:28 PST 2022","","","","3509","0% (0/0)","0% (0/0)","0% (0/0)","37183"
"31GN6YMHMWFV8DVSYV4GWF5B5V0SWQ","37D300AOKUPRVL0O6GBTL43VK4YIDZ","Score computer generated poetry","Review a series of poems and score their quality","survey, reading","$2.00","Thu Jan 13 17:30:53 PST 2022","104","BatchId:4648358;OriginalHitTemplateId:920937340;","3600","432000","Sun Jan 16 13:49:35 PST 2022","","","3B2X28YI3420JWXEMTAJXFSMZ55B6S","ATNHVDCHE0XAL","Submitted","Thu Jan 13 17:31:18 PST 2022","Thu Jan 13 17:48:32 PST 2022","Tue Jan 18 17:48:32 PST 2022","","","","1034","0% (0/0)","0% (0/0)","0% (0/0)","11473"
"31GN6YMHMWFV8DVSYV4GWF5B5V0SWQ","37D300AOKUPRVL0O6GBTL43VK4YIDZ","Score computer generated poetry","Review a series of poems and score their quality","survey, reading","$2.00","Thu Jan 13 17:30:53 PST 2022","104","BatchId:4648358;OriginalHitTemplateId:920937340;","3600","432000","Sun Jan 16 13:49:35 PST 2022","","","3BEFOD78WEGIN0XXUU7DEXJ2FD2M46","A1Z698TRQCW2ZI","Submitted","Thu Jan 13 17:31:17 PST 2022","Thu Jan 13 17:59:40 PST 2022","Tue Jan 18 17:59:40 PST 2022","","","","1703","0% (0/0)","0% (0/0)","0% (0/0)","38710"
"31GN6YMHMWFV8DVSYV4GWF5B5V0SWQ","37D300AOKUPRVL0O6GBTL43VK4YIDZ","Score computer generated poetry","Review a series of poems and score their quality","survey, reading","$2.00","Thu Jan 13 17:30:53 PST 2022","104","BatchId:4648358;OriginalHitTemplateId:920937340;","3600","432000","Sun Jan 16 13:49:35 PST 2022","","","3CN4LGXD55BIHHMBDXVO8S69ONGY48","A2ELXYKRPPGRPB","Submitted","Thu Jan 13 17:31:06 PST 2022","Thu Jan 13 17:52:25 PST 2022","Tue Jan 18 17:52:25 PST 2022","","","","1279","0% (0/0)","0% (0/0)","0% (0/0)","50530"
"31GN6YMHMWFV8DVSYV4GWF5B5V0SWQ","37D300AOKUPRVL0O6GBTL43VK4YIDZ","Score computer generated poetry","Review a series of poems and score their quality","survey, reading","$2.00","Thu Jan 13 17:30:53 PST 2022","104","BatchId:4648358;OriginalHitTemplateId:920937340;","3600","432000","Sun Jan 16 13:49:35 PST 2022","","","3CN4LGXD55BIHHMBDXVO8S69ONJ4YH","A39U5KJGBXO4IA","Submitted","Thu Jan 13 17:42:05 PST 2022","Thu Jan 13 18:05:21 PST 2022","Tue Jan 18 18:05:21 PST 2022","","","","1396","0% (0/0)","0% (0/0)","0% (0/0)","38141"
"31GN6YMHMWFV8DVSYV4GWF5B5V0SWQ","37D300AOKUPRVL0O6GBTL43VK4YIDZ","Score computer generated poetry","Review a series of poems and score their quality","survey, reading","$2.00","Thu Jan 13 17:30:53 PST 2022","104","BatchId:4648358;OriginalHitTemplateId:920937340;","3600","432000","Sun Jan 16 13:49:35 PST 2022","","","3COPXFW7XJZ9M5JD72ML2I2TH44KPR","A2O62S0TE2VYVH","Submitted","Thu Jan 13 17:34:23 PST 2022","Thu Jan 13 18:00:22 PST 2022","Tue Jan 18 18:00:22 PST 2022","","","","1559","0% (0/0)","0% (0/0)","0% (0/0)","73314"
"31GN6YMHMWFV8DVSYV4GWF5B5V0SWQ","37D300AOKUPRVL0O6GBTL43VK4YIDZ","Score computer generated poetry","Review a series of poems and score their quality","survey, reading","$2.00","Thu Jan 13 17:30:53 PST 2022","104","BatchId:4648358;OriginalHitTemplateId:920937340;","3600","432000","Sun Jan 16 13:49:35 PST 2022","","","3COPXFW7XJZ9M5JD72ML2I2TH49PK1","AAF1SJ9FCBF75","Submitted","Thu Jan 13 18:06:30 PST 2022","Thu Jan 13 18:59:04 PST 2022","Tue Jan 18 18:59:04 PST 2022","","","","3154","0% (0/0)","0% (0/0)","0% (0/0)","13313"
"31GN6YMHMWFV8DVSYV4GWF5B5V0SWQ","37D300AOKUPRVL0O6GBTL43VK4YIDZ","Score computer generated poetry","Review a series of poems and score their quality","survey, reading","$2.00","Thu Jan 13 17:30:53 PST 2022","104","BatchId:4648358;OriginalHitTemplateId:920937340;","3600","432000","Sun Jan 16 13:49:35 PST 2022","","","3D4CH1LGEIGJSW7N0M59I0AL5JI9GV","A2EK1HDV4I4GSK","Submitted","Thu Jan 13 19:32:59 PST 2022","Thu Jan 13 19:52:45 PST 2022","Tue Jan 18 19:52:45 PST 2022","","","","1186","0% (0/0)","0% (0/0)","0% (0/0)","64479"
"31GN6YMHMWFV8DVSYV4GWF5B5V0SWQ","37D300AOKUPRVL0O6GBTL43VK4YIDZ","Score computer generated poetry","Review a series of poems and score their quality","survey, reading","$2.00","Thu Jan 13 17:30:53 PST 2022","104","BatchId:4648358;OriginalHitTemplateId:920937340;","3600","432000","Sun Jan 16 13:49:35 PST 2022","","","3DEL4X4ELE89FJALX8XT5337HILXYM","A237PUN7791D62","Submitted","Thu Jan 13 17:47:02 PST 2022","Thu Jan 13 18:12:20 PST 2022","Tue Jan 18 18:12:20 PST 2022","","","","1518","0% (0/0)","0% (0/0)","0% (0/0)","48829"
"31GN6YMHMWFV8DVSYV4GWF5B5V0SWQ","37D300AOKUPRVL0O6GBTL43VK4YIDZ","Score computer generated poetry","Review a series of poems and score their quality","survey, reading","$2.00","Thu Jan 13 17:30:53 PST 2022","104","BatchId:4648358;OriginalHitTemplateId:920937340;","3600","432000","Sun Jan 16 13:49:35 PST 2022","","","3DIP6YHAPKFLUDSMPZ97I1UY8X88EB","AH4WMTDAVHVMD","Submitted","Thu Jan 13 17:31:18 PST 2022","Thu Jan 13 17:59:57 PST 2022","Tue Jan 18 17:59:57 PST 2022","","","","1719","0% (0/0)","0% (0/0)","0% (0/0)","24956"
"31GN6YMHMWFV8DVSYV4GWF5B5V0SWQ","37D300AOKUPRVL0O6GBTL43VK4YIDZ","Score computer generated poetry","Review a series of poems and score their quality","survey, reading","$2.00","Thu Jan 13 17:30:53 PST 2022","104","BatchId:4648358;OriginalHitTemplateId:920937340;","3600","432000","Sun Jan 16 13:49:35 PST 2022","","","3EA3QWIZ4QIG82MWOGATUCODE3ZTIT","A1TRCNQIR3AMCV","Submitted","Thu Jan 13 17:31:18 PST 2022","Thu Jan 13 18:15:53 PST 2022","Tue Jan 18 18:15:53 PST 2022","","","","2675","0% (0/0)","0% (0/0)","0% (0/0)","19719"
"31GN6YMHMWFV8DVSYV4GWF5B5V0SWQ","37D300AOKUPRVL0O6GBTL43VK4YIDZ","Score computer generated poetry","Review a series of poems and score their quality","survey, reading","$2.00","Thu Jan 13 17:30:53 PST 2022","104","BatchId:4648358;OriginalHitTemplateId:920937340;","3600","432000","Sun Jan 16 13:49:35 PST 2022","","","3F6KKYWMNJO15E1QZ6N6UG28XG5DNA","A2KTVACRW9TU23","Submitted","Thu Jan 13 18:31:17 PST 2022","Thu Jan 13 18:42:34 PST 2022","Tue Jan 18 18:42:34 PST 2022","","","","677","0% (0/0)","0% (0/0)","0% (0/0)","58577"
"31GN6YMHMWFV8DVSYV4GWF5B5V0SWQ","37D300AOKUPRVL0O6GBTL43VK4YIDZ","Score computer generated poetry","Review a series of poems and score their quality","survey, reading","$2.00","Thu Jan 13 17:30:53 PST 2022","104","BatchId:4648358;OriginalHitTemplateId:920937340;","3600","432000","Sun Jan 16 13:49:35 PST 2022","","","3FE2ERCCZ5VSCW4S5UEE9ZJ219DOPE","A70TBKPGWQZO4","Submitted","Thu Jan 13 17:55:44 PST 2022","Thu Jan 13 18:47:37 PST 2022","Tue Jan 18 18:47:37 PST 2022","","","","3113","0% (0/0)","0% (0/0)","0% (0/0)","84468"
